,Date,Club,Attacking,Attacking_Cumulative,Possession,Possession_Cumulative,Defensive,Defensive_Cumuluative,Overall,Overall_Cumulative
27,24.2.2018,burnley,75.82,1791.1700000000003,-115.73,-1534.9499999999998,30.4,1171.2900000000002,-9.51,1427.5100000000002
28,3.3.2018,burnley,91.09,1882.2600000000002,-12.67,-1547.62,12.09,1183.38,90.51,1518.0200000000002
29,10.3.2018,burnley,148.54,2030.8000000000002,-55.69,-1603.31,42.8,1226.18,135.65,1653.6700000000003
30,19.4.2018,burnley,35.15,2065.9500000000003,-54.77,-1658.08,-12.09,1214.0900000000001,-31.71,1621.9600000000003
31,31.3.2018,burnley,95.87,2161.82,-45.69,-1703.77,-11.98,1202.1100000000001,38.2,1660.1600000000003
32,7.4.2018,burnley,113.58,2275.4,-114.81,-1818.58,109.03,1311.14,107.8,1767.9600000000003
33,14.4.2018,burnley,134.77,2410.17,-120.3,-1938.8799999999999,47.63,1358.7700000000002,62.1,1830.0600000000002
34,22.4.2018,burnley,100.6,2510.77,-55.65,-1994.53,34.26,1393.0300000000002,79.21,1909.2700000000002
35,28.4.2018,burnley,74.81,2585.58,-143.97,-2138.5,175.37,1568.4,106.21,2015.4800000000002
36,6.5.2018,burnley,50.53,2636.11,-6.85,-2145.35,-157.47,1410.93,-113.79,1901.6900000000003
37,13.5.2018,burnley,64.25,2700.36,-8.71,-2154.06,-6.11,1404.8200000000002,49.43,1951.1200000000003
0,12.8.2017,huddersfield-town,122.58,0.0,-123.08,0.0,74.75,0.0,74.25,0.0
1,20.8.2017,huddersfield-town,51.31,173.89,-56.73,-179.81,209.05,283.8,203.63,277.88
2,26.8.2017,huddersfield-town,83.05,256.94,-42.27,-222.08,90.3,374.1,131.08,408.96000000000004
3,11.9.2017,huddersfield-town,86.21,343.15,-94.11,-316.19,-5.68,368.42,-13.58,395.38000000000005
4,16.9.2017,huddersfield-town,114.6,457.75,-27.0,-343.19,-47.12,321.3,40.48,435.86000000000007
5,23.9.2017,huddersfield-town,10.67,468.42,-54.2,-397.39,107.45,428.75,63.92,499.7800000000001
6,30.9.2017,huddersfield-town,18.12,486.54,-15.27,-412.65999999999997,-3.6,425.15,-0.75,499.0300000000001
7,14.10.2017,huddersfield-town,80.93,567.47,-23.79,-436.45,-82.93,342.21999999999997,-25.79,473.24000000000007
8,21.10.2017,huddersfield-town,128.07,695.54,-133.54,-569.99,32.99,375.21,27.52,500.76000000000005
9,28.10.2017,huddersfield-town,17.13,712.67,-160.64,-730.63,-56.38,318.83,-199.89,300.87000000000006
10,4.11.2017,huddersfield-town,5.16,717.8299999999999,6.35,-724.28,29.12,347.95,40.63,341.50000000000006
11,18.11.2017,huddersfield-town,45.9,763.7299999999999,-1.33,-725.61,-18.91,329.03999999999996,25.66,367.1600000000001
12,26.11.2017,huddersfield-town,3.08,766.81,-125.73,-851.34,-19.12,309.91999999999996,-141.77,225.39000000000007
13,29.11.2017,huddersfield-town,-1.14,765.67,-17.13,-868.47,-22.08,287.84,-40.35,185.04000000000008
14,2.12.2017,huddersfield-town,28.88,794.55,-97.69,-966.1600000000001,77.52,365.35999999999996,8.71,193.75000000000009
15,9.12.2017,huddersfield-town,180.96,975.51,-25.03,-991.19,187.18,552.54,343.11,536.8600000000001
16,12.12.2017,huddersfield-town,73.19,1048.7,9.9,-981.2900000000001,-130.84,421.69999999999993,-47.75,489.1100000000001
17,16.12.2017,huddersfield-town,206.45,1255.15,-90.47,-1071.76,-15.04,406.6599999999999,100.94,590.0500000000002
18,23.12.2017,huddersfield-town,72.92,1328.0700000000002,-137.48,-1209.24,137.41,544.0699999999999,72.85,662.9000000000002
19,26.12.2017,huddersfield-town,73.64,1401.7100000000003,-62.2,-1271.44,-10.17,533.9,1.27,664.1700000000002
20,30.12.2017,huddersfield-town,37.78,1439.4900000000002,-92.74,-1364.18,199.03,732.93,144.07,808.2400000000002
21,1.1.2018,huddersfield-town,58.86,1498.3500000000001,-53.35,-1417.53,-52.51,680.42,-47.0,761.2400000000002
22,13.1.2018,huddersfield-town,100.97,1599.3200000000002,-27.39,-1444.92,-198.74,481.67999999999995,-125.16,636.0800000000003
23,20.1.2018,huddersfield-town,18.71,1618.0300000000002,-234.44,-1679.3600000000001,-49.95,431.72999999999996,-265.68,370.40000000000026
24,30.1.2018,huddersfield-town,10.5,1628.5300000000002,-102.17,-1781.5300000000002,-32.0,399.72999999999996,-123.67,246.73000000000025
25,3.2.2018,huddersfield-town,3.54,1632.0700000000002,-34.37,-1815.9,2.77,402.49999999999994,-28.06,218.67000000000024
26,11.2.2018,huddersfield-town,174.92,1806.9900000000002,-57.8,-1873.7,88.19,490.68999999999994,205.31,423.98000000000025
27,24.2.2018,huddersfield-town,93.67,1900.6600000000003,-31.95,-1905.65,23.42,514.1099999999999,85.14,509.12000000000023
28,3.3.2018,huddersfield-town,19.28,1919.9400000000003,-93.34,-1998.99,-18.49,495.6199999999999,-92.55,416.5700000000002
29,10.3.2018,huddersfield-town,98.09,2018.0300000000002,192.37,-1806.62,84.9,580.5199999999999,375.36,791.9300000000003
30,17.3.2018,huddersfield-town,34.32,2052.3500000000004,-182.41,-1989.03,-143.28,437.2399999999999,-291.37,500.5600000000003
31,31.3.2018,huddersfield-town,15.6,2067.9500000000003,-129.35,-2118.38,89.29,526.5299999999999,-24.46,476.1000000000003
32,7.4.2018,huddersfield-town,32.7,2100.65,-18.15,-2136.53,78.8,605.3299999999998,93.35,569.4500000000003
33,14.4.2018,huddersfield-town,63.39,2164.04,-108.0,-2244.53,158.23,763.5599999999998,113.62,683.0700000000003
34,9.5.2018,huddersfield-town,31.53,2195.57,-133.16,-2377.69,75.45,839.0099999999999,-26.18,656.8900000000003
35,28.4.2018,huddersfield-town,34.06,2229.63,-81.38,-2459.07,25.18,864.1899999999998,-22.14,634.7500000000003
36,6.5.2018,huddersfield-town,20.66,2250.29,-94.97,-2554.04,207.15,1071.34,132.84,767.5900000000004
37,13.5.2018,huddersfield-town,57.72,2308.0099999999998,28.82,-2525.22,34.94,1106.28,121.48,889.0700000000004
0,13.8.2016,manchester-city,79.33,0.0,65.88,0.0,-13.4,0.0,131.81,0.0
1,20.8.2016,manchester-city,229.83,309.16,-2.53,63.349999999999994,-22.22,-35.62,205.08,336.89
2,28.8.2016,manchester-city,240.44,549.6,96.56,159.91,-54.83,-90.44999999999999,282.17,619.06
3,10.9.2016,manchester-city,166.92,716.52,18.03,177.94,11.26,-79.18999999999998,196.21,815.27
4,17.9.2016,manchester-city,334.93,1051.45,130.19,308.13,30.58,-48.609999999999985,495.7,1310.97
5,24.9.2016,manchester-city,182.02,1233.47,81.95,390.08,14.12,-34.48999999999999,278.09,1589.06
6,2.10.2016,manchester-city,84.76,1318.23,-56.39,333.69,52.05,17.56000000000001,80.42,1669.48
7,15.10.2016,manchester-city,128.46,1446.69,108.13,441.82,65.22,82.78,301.81,1971.29
8,23.10.2016,manchester-city,126.8,1573.49,-0.64,441.18,-22.3,60.480000000000004,103.86,2075.15
9,29.10.2016,manchester-city,286.02,1859.51,165.93,607.11,66.56,127.04,518.51,2593.66
10,5.11.2016,manchester-city,171.43,2030.94,121.22,728.33,-20.74,106.30000000000001,271.91,2865.5699999999997
11,19.11.2016,manchester-city,112.58,2143.52,-58.6,669.73,13.03,119.33000000000001,67.01,2932.58
12,26.11.2016,manchester-city,151.49,2295.01,41.43,711.16,61.45,180.78000000000003,254.37,3186.95
13,3.12.2016,manchester-city,69.1,2364.11,54.61,765.77,-227.33,-46.54999999999998,-103.62,3083.33
14,10.12.2016,manchester-city,169.54,2533.65,150.03,915.8,-115.8,-162.34999999999997,203.77,3287.1
15,14.12.2016,manchester-city,186.05,2719.7000000000003,40.72,956.52,102.78,-59.569999999999965,329.55,3616.65
16,18.12.2016,manchester-city,149.87,2869.57,69.58,1026.1,-31.5,-91.06999999999996,187.95,3804.6
17,26.12.2016,manchester-city,142.96,3012.53,119.15,1145.25,125.1,34.03000000000003,387.21,4191.8099999999995
18,31.12.2016,manchester-city,72.16,3084.69,-51.42,1093.83,60.56,94.59000000000003,81.3,4273.11
19,2.1.2017,manchester-city,151.47,3236.16,-0.72,1093.11,-19.68,74.91000000000003,131.07,4404.179999999999
20,15.1.2017,manchester-city,83.29,3319.45,102.34,1195.4499999999998,-153.38,-78.46999999999997,32.25,4436.429999999999
21,21.1.2017,manchester-city,124.28,3443.73,-42.36,1153.09,8.72,-69.74999999999997,90.64,4527.07
22,1.2.2017,manchester-city,213.71,3657.44,91.94,1245.03,46.29,-23.459999999999972,351.94,4879.009999999999
23,5.2.2017,manchester-city,153.96,3811.4,111.64,1356.67,51.49,28.03000000000003,317.09,5196.099999999999
24,13.2.2017,manchester-city,115.85,3927.25,81.61,1438.28,84.48,112.51000000000003,281.94,5478.039999999999
25,27.4.2017,manchester-city,93.25,4020.5,102.24,1540.52,78.33,190.84000000000003,273.82,5751.859999999999
26,5.3.2017,manchester-city,114.91,4135.41,131.69,1672.21,199.94,390.78000000000003,446.54,6198.399999999999
27,8.3.2017,manchester-city,63.16,4198.57,26.32,1698.53,141.95,532.73,231.43,6429.829999999999
28,19.3.2017,manchester-city,79.06,4277.63,15.74,1714.27,-11.82,520.91,82.98,6512.809999999999
29,2.4.2017,manchester-city,170.39,4448.02,-23.82,1690.45,10.31,531.2199999999999,156.88,6669.689999999999
30,5.4.2017,manchester-city,117.49,4565.51,81.81,1772.26,-93.47,437.7499999999999,105.83,6775.519999999999
31,8.4.2017,manchester-city,151.04,4716.55,158.44,1930.7,100.89,538.6399999999999,410.37,7185.8899999999985
32,15.4.2017,manchester-city,221.97,4938.52,68.01,1998.71,141.65,680.2899999999998,431.63,7617.519999999999
33,16.5.2017,manchester-city,260.26,5198.780000000001,123.51,2122.2200000000003,35.64,715.9299999999998,419.41,8036.9299999999985
34,30.4.2017,manchester-city,159.39,5358.170000000001,98.52,2220.7400000000002,-105.29,610.6399999999999,152.62,8189.549999999998
35,6.5.2017,manchester-city,376.93,5735.100000000001,127.18,2347.92,131.83,742.4699999999999,635.94,8825.489999999998
36,13.5.2017,manchester-city,152.61,5887.710000000001,83.35,2431.27,35.12,777.5899999999999,271.08,9096.569999999998
37,21.5.2017,manchester-city,319.73,6207.4400000000005,119.01,2550.28,115.6,893.1899999999999,554.34,9650.909999999998
0,15.8.2016,chelsea,143.91,0.0,53.43,0.0,-9.82,0.0,187.52,0.0
1,20.8.2016,chelsea,111.1,255.01,40.49,93.92,31.98,22.16,183.57,371.09000000000003
2,27.8.2016,chelsea,233.24,488.25,106.8,200.72,109.6,131.76,449.64,820.73
3,11.9.2016,chelsea,156.33,644.58,107.42,308.14,-77.65,54.109999999999985,186.1,1006.83
4,16.9.2016,chelsea,155.65,800.23,54.59,362.73,-4.49,49.61999999999998,205.75,1212.58
5,24.9.2016,chelsea,16.6,816.83,21.29,384.02000000000004,-82.08,-32.460000000000015,-44.19,1168.3899999999999
6,1.10.2016,chelsea,199.74,1016.57,91.81,475.83000000000004,176.07,143.60999999999999,467.62,1636.0099999999998
7,15.10.2016,chelsea,249.89,1266.46,17.86,493.69000000000005,204.49,348.1,472.24,2108.25
8,23.10.2016,chelsea,240.02,1506.48,4.46,498.15000000000003,265.5,613.6,509.98,2618.23
9,30.10.2016,chelsea,174.69,1681.17,-5.48,492.67,207.24,820.84,376.45,2994.68
10,5.11.2016,chelsea,354.55,2035.72,145.79,638.46,178.55,999.3900000000001,678.89,3673.5699999999997
11,20.11.2016,chelsea,100.38,2136.1,83.29,721.75,47.92,1047.3100000000002,231.59,3905.16
12,26.11.2016,chelsea,117.04,2253.14,-51.03,670.72,60.5,1107.8100000000002,126.51,4031.67
13,3.12.2016,chelsea,188.22,2441.3599999999997,-55.57,615.15,96.95,1204.7600000000002,229.6,4261.27
14,11.12.2016,chelsea,103.43,2544.7899999999995,-23.29,591.86,150.03,1354.7900000000002,230.17,4491.4400000000005
15,14.12.2016,chelsea,116.09,2660.8799999999997,119.95,711.8100000000001,137.59,1492.38,373.63,4865.070000000001
16,17.12.2016,chelsea,157.67,2818.5499999999997,-48.71,663.1,168.75,1661.13,277.71,5142.780000000001
17,26.12.2016,chelsea,184.89,3003.4399999999996,69.9,733.0,155.82,1816.95,410.61,5553.39
18,31.12.2016,chelsea,235.49,3238.9299999999994,28.02,761.02,-31.52,1785.43,231.99,5785.38
19,4.1.2017,chelsea,48.99,3287.919999999999,-30.42,730.6,-32.72,1752.71,-14.15,5771.2300000000005
20,14.1.2017,chelsea,160.12,3448.039999999999,41.49,772.09,187.83,1940.54,389.44,6160.67
21,22.1.2017,chelsea,166.34,3614.379999999999,1.05,773.14,125.77,2066.31,293.16,6453.83
22,31.1.2017,chelsea,78.84,3693.2199999999993,-122.47,650.67,155.53,2221.84,111.9,6565.73
23,4.2.2017,chelsea,188.12,3881.3399999999992,-8.2,642.4699999999999,42.75,2264.59,222.67,6788.4
24,12.2.2017,chelsea,137.28,4018.6199999999994,70.36,712.8299999999999,85.19,2349.78,292.83,7081.23
25,25.2.2017,chelsea,237.34,4255.959999999999,110.21,823.04,-13.14,2336.6400000000003,334.41,7415.639999999999
26,6.3.2017,chelsea,114.31,4370.2699999999995,-0.13,822.91,50.39,2387.03,164.57,7580.209999999999
27,15.5.2017,chelsea,314.72,4684.99,59.91,882.8199999999999,-67.27,2319.76,307.36,7887.569999999999
28,18.3.2017,chelsea,183.49,4868.48,49.37,932.1899999999999,64.43,2384.19,297.29,8184.859999999999
29,1.4.2017,chelsea,178.28,5046.759999999999,119.43,1051.62,-93.79,2290.4,203.92,8388.779999999999
30,5.4.2017,chelsea,129.72,5176.48,-9.84,1041.78,60.65,2351.05,180.53,8569.31
31,8.4.2017,chelsea,109.38,5285.86,86.11,1127.8899999999999,63.9,2414.9500000000003,259.39,8828.699999999999
32,16.4.2017,chelsea,11.67,5297.53,-108.42,1019.4699999999999,-12.21,2402.7400000000002,-108.96,8719.74
33,25.4.2017,chelsea,287.29,5584.82,54.78,1074.25,-19.7,2383.0400000000004,322.37,9042.11
34,30.4.2017,chelsea,208.68,5793.5,-17.76,1056.49,93.49,2476.53,284.41,9326.52
35,8.5.2017,chelsea,208.6,6002.1,124.1,1180.59,139.63,2616.1600000000003,472.33,9798.85
36,12.5.2017,chelsea,130.4,6132.5,163.36,1343.9499999999998,137.51,2753.67,431.27,10230.12
37,21.5.2017,chelsea,302.04,6434.54,190.03,1533.9799999999998,-5.59,2748.08,486.48,10716.6
0,14.8.2016,manchester-united,178.02,0.0,43.65,0.0,37.33,0.0,259.0,0.0
1,19.8.2016,manchester-united,109.59,287.61,18.56,62.209999999999994,174.38,211.70999999999998,302.53,561.53
2,27.8.2016,manchester-united,173.46,461.07000000000005,132.81,195.01999999999998,117.12,328.83,423.39,984.92
3,10.9.2016,manchester-united,104.82,565.8900000000001,-38.13,156.89,13.87,342.7,80.56,1065.48
4,18.9.2016,manchester-united,74.0,639.8900000000001,2.95,159.83999999999997,-86.99,255.70999999999998,-10.04,1055.44
5,24.9.2016,manchester-united,199.86,839.7500000000001,98.0,257.84,140.08,395.78999999999996,437.94,1493.38
6,2.10.2016,manchester-united,153.54,993.2900000000001,131.05,388.89,69.13,464.91999999999996,353.72,1847.1000000000001
7,17.10.2016,manchester-united,31.65,1024.94,-53.01,335.88,203.43,668.3499999999999,182.07,2029.17
8,23.10.2016,manchester-united,64.43,1089.3700000000001,112.39,448.27,-152.41,515.9399999999999,24.41,2053.58
9,29.10.2016,manchester-united,233.4,1322.7700000000002,215.99,664.26,109.64,625.5799999999999,559.03,2612.6099999999997
10,6.11.2016,manchester-united,167.46,1490.2300000000002,148.66,812.92,23.66,649.2399999999999,339.78,2952.3899999999994
11,19.11.2016,manchester-united,101.99,1592.2200000000003,-37.29,775.63,45.12,694.3599999999999,109.82,3062.2099999999996
12,27.11.2016,manchester-united,89.51,1681.7300000000002,142.88,918.51,-9.42,684.9399999999999,222.97,3285.1799999999994
13,4.12.2016,manchester-united,117.01,1798.7400000000002,-38.44,880.0699999999999,74.25,759.1899999999999,152.82,3437.9999999999995
14,11.12.2016,manchester-united,108.87,1907.6100000000001,-69.46,810.6099999999999,171.1,930.29,210.51,3648.5099999999993
15,14.12.2016,manchester-united,114.78,2022.39,76.78,887.3899999999999,30.06,960.3499999999999,221.62,3870.129999999999
16,17.12.2016,manchester-united,125.8,2148.19,44.72,932.1099999999999,149.73,1110.08,320.25,4190.379999999999
17,26.12.2016,manchester-united,262.23,2410.42,165.15,1097.26,47.35,1157.4299999999998,474.73,4665.109999999999
18,31.12.2016,manchester-united,281.7,2692.12,175.12,1272.38,-75.12,1082.31,381.7,5046.809999999999
19,2.1.2017,manchester-united,140.11,2832.23,143.98,1416.3600000000001,118.25,1200.56,402.34,5449.149999999999
20,15.1.2017,manchester-united,86.66,2918.89,-83.3,1333.0600000000002,99.47,1300.03,102.83,5551.979999999999
21,21.1.2017,manchester-united,164.71,3083.6,97.6,1430.66,83.93,1383.96,346.24,5898.219999999998
22,1.2.2017,manchester-united,86.06,3169.66,131.29,1561.95,128.9,1512.8600000000001,346.25,6244.469999999998
23,5.2.2017,manchester-united,215.15,3384.81,139.04,1700.99,81.91,1594.7700000000002,436.1,6680.569999999999
24,11.2.2017,manchester-united,228.8,3613.61,101.63,1802.62,176.34,1771.1100000000001,506.77,7187.339999999998
25,27.4.2017,manchester-united,22.88,3636.4900000000002,-84.9,1717.7199999999998,105.69,1876.8000000000002,43.67,7231.009999999998
26,4.3.2017,manchester-united,153.64,3790.13,98.84,1816.5599999999997,-115.18,1761.6200000000001,137.3,7368.309999999999
27,17.5.2017,manchester-united,24.06,3814.19,7.64,1824.1999999999998,134.2,1895.8200000000002,165.9,7534.209999999998
28,19.3.2017,manchester-united,205.53,4019.7200000000003,-20.76,1803.4399999999998,12.53,1908.3500000000001,197.3,7731.509999999998
29,1.4.2017,manchester-united,74.03,4093.7500000000005,133.36,1936.7999999999997,95.84,2004.19,303.23,8034.739999999998
30,4.4.2017,manchester-united,126.46,4220.21,56.1,1992.8999999999996,153.33,2157.52,335.89,8370.629999999997
31,9.4.2017,manchester-united,267.47,4487.68,125.43,2118.3299999999995,47.3,2204.82,440.2,8810.829999999998
32,16.4.2017,manchester-united,67.61,4555.29,-19.32,2099.0099999999993,164.08,2368.9,212.37,9023.199999999999
33,23.4.2017,manchester-united,146.38,4701.67,-66.44,2032.5699999999993,159.13,2528.03,239.07,9262.269999999999
34,30.4.2017,manchester-united,61.22,4762.89,45.77,2078.3399999999992,-3.24,2524.7900000000004,103.75,9366.019999999999
35,7.5.2017,manchester-united,45.17,4808.06,53.43,2131.769999999999,25.41,2550.2000000000003,124.01,9490.029999999999
36,14.5.2017,manchester-united,26.19,4834.25,-51.16,2080.609999999999,0.57,2550.7700000000004,-24.4,9465.63
37,21.5.2017,manchester-united,129.47,4963.72,69.18,2149.789999999999,155.26,2706.0300000000007,353.91,9819.539999999999
0,14.8.2016,arsenal,179.81,0.0,-41.55,0.0,-112.07,0.0,26.19,0.0
1,20.8.2016,arsenal,121.07,300.88,1.07,-40.48,205.2,93.13,327.34,353.53
2,27.8.2016,arsenal,203.69,504.57,33.76,-6.719999999999999,115.61,208.74,353.06,706.5899999999999
3,10.9.2016,arsenal,128.98,633.55,66.16,59.44,143.18,351.92,338.32,1044.9099999999999
4,17.9.2016,arsenal,248.38,881.93,201.03,260.47,-42.22,309.70000000000005,407.19,1452.1
5,24.9.2016,arsenal,193.81,1075.74,-4.54,255.93000000000004,211.05,520.75,400.32,1852.4199999999998
6,2.10.2016,arsenal,151.5,1227.24,94.68,350.61,172.11,692.86,418.29,2270.71
7,15.10.2016,arsenal,221.36,1448.6,12.7,363.31,50.05,742.91,284.11,2554.82
8,22.10.2016,arsenal,64.28,1512.8799999999999,85.34,448.65,167.08,909.99,316.7,2871.52
9,29.10.2016,arsenal,236.61,1749.4899999999998,99.57,548.22,15.78,925.77,351.96,3223.48
10,6.11.2016,arsenal,32.28,1781.7699999999998,-78.66,469.56000000000006,95.25,1021.02,48.87,3272.35
11,19.11.2016,arsenal,70.08,1851.8499999999997,-48.57,420.99000000000007,68.85,1089.87,90.36,3362.71
12,27.11.2016,arsenal,188.31,2040.1599999999996,12.82,433.81000000000006,40.55,1130.4199999999998,241.68,3604.39
13,3.12.2016,arsenal,321.52,2361.6799999999994,36.27,470.08000000000004,43.46,1173.8799999999999,401.25,4005.64
14,10.12.2016,arsenal,244.73,2606.4099999999994,106.65,576.73,49.81,1223.6899999999998,401.19,4406.83
15,13.12.2016,arsenal,43.23,2649.6399999999994,-54.75,521.98,-24.68,1199.0099999999998,-36.2,4370.63
16,18.12.2016,arsenal,51.55,2701.1899999999996,-72.24,449.74,8.98,1207.9899999999998,-11.71,4358.92
17,26.12.2016,arsenal,188.8,2889.99,218.21,667.95,75.12,1283.1099999999997,482.13,4841.05
18,1.1.2017,arsenal,201.0,3090.99,74.03,741.98,187.32,1470.4299999999996,462.35,5303.400000000001
19,3.1.2017,arsenal,210.13,3301.12,15.46,757.44,-156.5,1313.9299999999996,69.09,5372.490000000001
20,14.1.2017,arsenal,153.78,3454.9,83.24,840.6800000000001,166.18,1480.1099999999997,403.2,5775.6900000000005
21,22.1.2017,arsenal,216.54,3671.44,97.34,938.0200000000001,21.29,1501.3999999999996,335.17,6110.860000000001
22,31.1.2017,arsenal,157.41,3828.85,16.81,954.83,-68.07,1433.3299999999997,106.15,6217.01
23,4.2.2017,arsenal,123.3,3952.15,-11.24,943.59,-89.74,1343.5899999999997,22.32,6239.33
24,11.2.2017,arsenal,143.83,4095.98,20.39,963.98,104.13,1447.7199999999998,268.35,6507.68
25,10.5.2017,arsenal,160.32,4256.3,41.89,1005.87,138.32,1586.0399999999997,340.53,6848.21
26,4.3.2017,arsenal,89.79,4346.09,-59.1,946.77,-33.31,1552.7299999999998,-2.62,6845.59
27,26.4.2017,arsenal,62.31,4408.400000000001,87.95,1034.72,132.87,1685.6,283.13,7128.72
28,18.3.2017,arsenal,122.52,4530.920000000001,104.15,1138.8700000000001,-55.82,1629.78,170.85,7299.570000000001
29,2.4.2017,arsenal,130.63,4661.550000000001,-79.36,1059.5100000000002,18.46,1648.24,69.73,7369.3
30,5.4.2017,arsenal,250.41,4911.960000000001,126.52,1186.0300000000002,38.15,1686.39,415.08,7784.38
31,10.4.2017,arsenal,67.41,4979.370000000001,20.55,1206.5800000000002,-99.26,1587.13,-11.3,7773.08
32,17.4.2017,arsenal,139.51,5118.880000000001,50.74,1257.3200000000002,7.3,1594.43,197.55,7970.63
33,16.5.2017,arsenal,282.9,5401.780000000001,202.15,1459.4700000000003,55.85,1650.28,540.9,8511.53
34,30.4.2017,arsenal,60.59,5462.370000000001,-46.96,1412.5100000000002,-63.86,1586.42,-50.23,8461.300000000001
